Year,LocationAbbr,LocationDesc,Question,Category,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Response,DataValueType,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,WeightedNumber,FootnoteText,Url,FootnoteType
2018,NJ,New Jersey,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),27.2,,,14.9,44.4,63974,,,
2018,NJ,New Jersey,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),25.5,,,16.7,36.8,151037,,,
2018,NJ,New Jersey,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),39.2,,,25.8,54.4,96455,,,
2018,NM,New Mexico,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),27,,,22.5,32,54533,,,
2018,NM,New Mexico,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),14.9,,,10.8,20.2,18444,,,
2018,NM,New Mexico,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),21.8,,,16.9,27.8,47303,,,
2018,NM,New Mexico,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),22.4,,,16.3,29.8,24741,,,
2018,NY,New York,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),21.6,,,19.2,24.3,314383,,,
2018,NY,New York,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),21.7,,,16.9,27.3,130750,,,
2018,NY,New York,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),24.2,,,20.8,27.9,358466,,,
2018,NY,New York,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),18.1,,,14.8,22,147936,,,
2018,NC,North Carolina,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),37.2,,,32,42.6,343530,,,
2018,NC,North Carolina,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),34.5,,,25.6,44.6,153028,,,
2018,NC,North Carolina,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),31.3,,,24.9,38.4,282333,,,
2018,NC,North Carolina,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),37.9,,,29.3,47.4,137996,,,
2018,ND,North Dakota,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),24.3,,,18.6,31,12428,,,
2018,ND,North Dakota,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),32.5,,,21.3,46.3,5984,,,
2018,ND,North Dakota,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),23,,,15.5,32.7,7931,,,
2018,ND,North Dakota,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),36,,,21.7,53.4,2903,,,
2018,OH,Ohio,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),21.3,,,18.3,24.8,236528,,,
2018,OH,Ohio,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),25.5,,,18.6,33.9,104252,,,
2018,OH,Ohio,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),19.8,,,15.5,25.1,190592,,,
2018,OH,Ohio,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),16.3,,,11.6,22.4,63269,,,
2018,OK,Oklahoma,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),28.6,,,24.2,33.4,115914,,,
2018,OK,Oklahoma,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),21.7,,,14.9,30.4,46234,,,
2018,OK,Oklahoma,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),35.2,,,28.6,42.4,115444,,,
2018,OK,Oklahoma,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),26.6,,,20.2,34.1,48103,,,
2018,OR,Oregon,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),27,,,23.3,31.1,108294,,,
2018,OR,Oregon,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),18,,,11.5,27,31842,,,
2018,OR,Oregon,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),27.6,,,22,34,78756,,,
2018,OR,Oregon,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),30.8,,,23.4,39.3,44103,,,
2018,PA,Pennsylvania,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),22.2,,,18.4,26.5,277857,,,
2018,PA,Pennsylvania,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),13.5,,,8.4,21.1,72995,,,
2018,PA,Pennsylvania,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),18.2,,,13.3,24.4,210553,,,
2018,PA,Pennsylvania,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),22.8,,,15.1,32.9,71740,,,
2018,RI,Rhode Island,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),25.3,,,20,31.5,26383,,,
2018,RI,Rhode Island,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,,
2018,RI,Rhode Island,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),17.6,,,11.7,25.6,15041,,,
2018,RI,Rhode Island,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),25.3,,,16.3,37,10020,,,
2018,SC,South Carolina,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),35.4,,,31.4,39.7,179775,,,
2018,SC,South Carolina,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),31.8,,,23.3,41.6,50915,,,
2018,SC,South Carolina,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),36.9,,,31.5,42.7,156790,,,
2018,SC,South Carolina,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),30.9,,,23.1,39.8,61083,,,
2018,SD,South Dakota,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),31.2,,,24.5,38.9,17869,,,
2018,SD,South Dakota,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),31.9,,,20.8,45.4,8365,,,
2018,SD,South Dakota,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),27.7,,,17.4,41,12573,,,
2018,SD,South Dakota,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),14.5,,,8.7,23.3,4025,,,
2018,TN,Tennessee,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),33,,,27.7,38.8,245411,,,
2018,TN,Tennessee,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),29.9,,,21.7,39.8,99206,,,
2018,TN,Tennessee,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),28,,,22.1,34.8,218621,,,
2018,TN,Tennessee,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),27.8,,,21,35.7,106388,,,
2018,TX,Texas,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),35.9,,,30.3,41.8,690102,,,
2018,TX,Texas,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),20.5,,,13.5,30,207124,,,
2018,TX,Texas,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),38.2,,,30.7,46.2,702343,,,
2018,TX,Texas,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),38.1,,,29.6,47.5,458737,,,
2018,UT,Utah,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),31.2,,,27.9,34.8,75977,,,
2018,UT,Utah,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),21.4,,,16,28.1,18493,,,
2018,UT,Utah,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),34.6,,,29.2,40.5,45385,,,
2018,UT,Utah,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),35.2,,,28,43.1,19062,,,
2018,VT,Vermont,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),19.1,,,14.6,24.5,9542,,,
2018,VT,Vermont,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),17.2,,,10.4,27.2,3738,,,
2018,VT,Vermont,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),21.7,,,14.8,30.6,6198,,,
2018,VT,Vermont,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),30.1,,,17.9,46.1,2887,,,
2018,VA,Virginia,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),34.1,,,30.1,38.4,223528,,,
2018,VA,Virginia,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),20.6,,,14.6,28.4,61830,,,
2018,VA,Virginia,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),25.5,,,20.8,30.9,164296,,,
2018,VA,Virginia,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),26.1,,,19.7,33.8,60109,,,
2018,WA,Washington,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),24.8,,,21.6,28.3,141746,,,
2018,WA,Washington,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),17.8,,,12.2,25.4,38732,,,
2018,WA,Washington,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),22.1,,,17.4,27.7,90719,,,
2018,WA,Washington,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),23.1,,,17.1,30.5,46234,,,
2018,WV,West Virginia,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),27,,,22.9,31.5,65433,,,
2018,WV,West Virginia,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),26.9,,,20,35,37160,,,
2018,WV,West Virginia,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),25.8,,,20.3,32.4,65943,,,
2018,WV,West Virginia,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),32,,,24.7,40.3,35720,,,
2018,WI,Wisconsin,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),27.9,,,22.1,34.4,119187,,,
2018,WI,Wisconsin,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,,
2018,WI,Wisconsin,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),22.4,,,14,33.8,74229,,,
2018,WI,Wisconsin,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),22.9,,,13.6,36,30863,,,
2018,WY,Wyoming,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),28.5,,,23,34.6,12362,,,
2018,WY,Wyoming,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),20.6,,,13.4,30.3,5237,,,
2018,WY,Wyoming,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),31.6,,,24.4,39.8,13218,,,
2018,WY,Wyoming,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),31.7,,,23.3,41.5,5957,,,
2018,GU,Guam,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),38,,,27.1,50.3,3941,,,
2018,GU,Guam,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),39.3,,,24.7,56,2789,,,
2018,GU,Guam,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),51.3,,,38,64.5,4471,,,
2018,GU,Guam,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),32.9,,,22.2,45.8,2870,,,
2018,PR,Puerto Rico,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),24.7,,,20.6,29.2,117086,,,
2018,PR,Puerto Rico,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),23.7,,,15.6,34.4,45854,,,
2018,PR,Puerto Rico,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),20.9,,,16.1,26.8,83902,,,
2018,PR,Puerto Rico,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),22.5,,,18.3,27.3,96290,,,
2018,HHS1,HHS Region 1,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),21.2,,,19.1,23.6,262046,,,
2018,HHS1,HHS Region 1,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),23.2,,,17.3,30.2,87169,,,
2018,HHS1,HHS Region 1,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),22.3,,,18.6,26.5,201057,,,
2018,HHS1,HHS Region 1,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),19.6,,,15.6,24.3,81724,,,
2018,HHS2,HHS Region 2,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),23.6,,,21.1,26.2,608607,,,
2018,HHS2,HHS Region 2,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),23.1,,,18.7,28.1,240577,,,
2018,HHS2,HHS Region 2,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),24.1,,,20.7,27.9,593406,,,
2018,HHS2,HHS Region 2,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),22.5,,,19.1,26.3,340682,,,
2018,HHS3,HHS Region 3,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),26.1,,,23.8,28.5,705214,,,
2018,HHS3,HHS Region 3,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),18.9,,,15.3,23,209190,,,
2018,HHS3,HHS Region 3,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),21.8,,,19.1,24.8,550523,,,
2018,HHS3,HHS Region 3,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),25,,,21.4,29.1,218632,,,
2018,HHS4,HHS Region 4,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),36.9,,,35,39,2415306,,,
2018,HHS4,HHS Region 4,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),28.9,,,25.5,32.6,799651,,,
2018,HHS4,HHS Region 4,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),34.4,,,32,37,2100680,,,
2018,HHS4,HHS Region 4,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),34.4,,,31.2,37.9,968854,,,
2018,HHS5,HHS Region 5,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),25.5,,,23.8,27.4,1105603,,,
2018,HHS5,HHS Region 5,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),24.1,,,20.6,27.9,373508,,,
2018,HHS5,HHS Region 5,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),24.7,,,22.2,27.4,913515,,,
2018,HHS5,HHS Region 5,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),25,,,21.9,28.4,385927,,,
2018,HHS6,HHS Region 6,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),33.3,,,29.9,36.9,1133041,,,
2018,HHS6,HHS Region 6,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),23.1,,,18.1,29,375059,,,
2018,HHS6,HHS Region 6,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),35.6,,,31.2,40.3,1110894,,,
2018,HHS6,HHS Region 6,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),34.3,,,28.4,40.8,631605,,,
2018,HHS7,HHS Region 7,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),30,,,27.2,33,339262,,,
2018,HHS7,HHS Region 7,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),27.2,,,21.6,33.6,129184,,,
2018,HHS7,HHS Region 7,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),27.2,,,23.5,31.3,294284,,,
2018,HHS7,HHS Region 7,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),32.2,,,26.2,39,133230,,,
2018,HHS8,HHS Region 8,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),28.2,,,26.1,30.5,226857,,,
2018,HHS8,HHS Region 8,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),23.1,,,19.4,27.2,74846,,,
2018,HHS8,HHS Region 8,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),27.3,,,24,30.9,159933,,,
2018,HHS8,HHS Region 8,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),27.3,,,23.1,31.9,66752,,,
2018,HHS9,HHS Region 9,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),27.3,,,24.7,30.2,1046661,,,
2018,HHS9,HHS Region 9,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),26.7,,,21.1,33.1,371168,,,
2018,HHS9,HHS Region 9,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,Yes,Age-adjusted Prevalence (%),23.3,,,19.9,27.1,788899,,,
2018,HHS9,HHS Region 9,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,Yes,Age-adjusted Prevalence (%),29.5,,,25,34.4,464275,,,
2018,HHS10,HHS Region 10,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,Yes,Age-adjusted Prevalence (%),26.7,,,24.4,29,311181,,,
2018,HHS10,HHS Region 10,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,Yes,Age-adjusted Prevalence (%),19.1,,,15,24,94352,,,
